region,biostep,year,Value
WNC,11,2020,4.16
WNC,11,2025,5.425
WNC,11,2030,6.69
WNC,11,2035,6.847525742
WNC,11,2040,7.021816281
WNC,11,2045,7.190877167
WNC,11,2050,7.352774988
WNC,12,2020,12.41
WNC,12,2025,21.765
WNC,12,2030,31.12
WNC,12,2035,31.85276548
WNC,12,2040,32.66351609
WNC,12,2045,33.44993982
WNC,12,2050,34.20304299
WNC,13,2020,10.02
WNC,13,2025,18.21
WNC,13,2030,26.4
WNC,13,2035,27.02162624
WNC,13,2040,27.70940954
WNC,13,2045,28.37655564
WNC,13,2050,29.01543493
WNC,14,2020,8.65
WNC,14,2025,13.155
WNC,14,2030,17.66
WNC,14,2035,18.07583028
WNC,14,2040,18.53591562
WNC,14,2045,18.98219593
WNC,14,2050,19.40956746
WNC,15,2020,4.32
WNC,15,2025,10.1
WNC,15,2030,15.88
WNC,15,2035,16.2539176
WNC,15,2040,16.66762968
WNC,15,2045,17.06892816
WNC,15,2050,17.45322374
WNC,16,2020,6.85
WNC,16,2025,8.155
WNC,16,2030,9.46
WNC,16,2035,9.682749404
WNC,16,2040,9.929205085
WNC,16,2045,10.16826577
WNC,16,2050,10.39719752
WNC,17,2020,3.56
WNC,17,2025,9.1
WNC,17,2030,14.64
WNC,17,2035,14.98472001
WNC,17,2040,15.36612711
WNC,17,2045,15.73608994
WNC,17,2050,16.09037755
FL,1,2020,11.30144484
FL,1,2025,11.30144484
FL,1,2030,11.30144484
FL,1,2035,11.49820788
FL,1,2040,11.71784484
FL,1,2045,11.92320155
FL,1,2050,12.11110349
FL,2,2020,16.46702756
FL,2,2025,52.62148622
FL,2,2030,88.77594488
FL,2,2035,90.32157248
FL,2,2040,92.0468809
FL,2,2045,93.66001411
FL,2,2050,95.13603538
FL,3,2020,66.87535267
FL,3,2025,57.13097525
FL,3,2030,47.38659783
FL,3,2035,48.21161899
FL,3,2040,49.13254973
FL,3,2045,49.99360387
FL,3,2050,50.78147074
FL,4,2020,26.04045099
FL,4,2025,15.82941538
FL,4,2030,5.618379774
FL,4,2035,5.716198196
FL,4,2040,5.825388111
FL,4,2045,5.927478773
FL,4,2050,6.020892007
FL,5,2020,9.444052843
FL,5,2025,8.561560626
FL,5,2030,7.679068408
FL,5,2035,7.81276431
FL,5,2040,7.962002501
FL,5,2045,8.1015376
FL,5,2050,8.229212595
FL,6,2020,4.583415079
FL,6,2025,3.77484891
FL,6,2030,2.966282742
FL,6,2035,3.017927008
FL,6,2040,3.075574973
FL,6,2045,3.129474813
FL,6,2050,3.178793313
FL,7,2020,15.50598892
FL,7,2025,18.15346557
FL,7,2030,20.80094222
FL,7,2035,21.16309562
FL,7,2040,21.56734973
FL,7,2045,21.94532026
FL,7,2050,22.29116432
FL,8,2020,4.906841546
FL,8,2025,4.21378483
FL,8,2030,3.520728115
FL,8,2035,3.582025514
FL,8,2040,3.6504488
FL,8,2045,3.714423376
FL,8,2050,3.772960287
FL,9,2020,7.337160428
FL,9,2025,5.89560246
FL,9,2030,4.454044492
FL,9,2035,4.531591333
FL,9,2040,4.618153075
FL,9,2045,4.699086791
FL,9,2050,4.773141361
FL,10,2020,0.674575203
FL,10,2025,0.43893592
FL,10,2030,0.203296637
FL,10,2035,0.206836119
FL,10,2040,0.21078707
FL,10,2045,0.21448114
FL,10,2050,0.217861224
FL,11,2020,9.591904943
FL,11,2025,8.436810417
FL,11,2030,7.281715891
FL,11,2035,7.408493714
FL,11,2040,7.550009592
FL,11,2045,7.682324463
FL,11,2050,7.80339293
FL,12,2020,8.935811252
FL,12,2025,9.785960823
FL,12,2030,10.63611039
FL,12,2035,10.82128968
FL,12,2040,11.02799624
FL,12,2045,11.22126327
FL,12,2050,11.39810312
FL,13,2020,17.99175233
FL,13,2025,14.61425594
FL,13,2030,11.23675955
FL,13,2035,11.43239639
FL,13,2040,11.65077622
FL,13,2045,11.85495755
FL,13,2050,12.04178401
FL,14,2020,12.4288171
FL,14,2025,18.76335548
FL,14,2030,25.09789386
FL,14,2035,25.53485905
FL,14,2040,26.02262189
FL,14,2045,26.47867163
FL,14,2050,26.89595837
FL,15,2020,11.67107509
FL,15,2025,6.79657619
FL,15,2030,1.922077291
FL,15,2035,1.955541488
FL,15,2040,1.992895933
FL,15,2045,2.027821686
FL,15,2050,2.059778844
FL,16,2020,5.62762053
FL,16,2025,11.97139967
FL,16,2030,18.3151788
FL,16,2035,18.63405399
FL,16,2040,18.98999874
FL,16,2045,19.32280087
FL,16,2050,19.62731572
FL,17,2020,3.067931061
FL,17,2025,6.634862956
FL,17,2030,10.20179485
FL,17,2035,10.37941251
FL,17,2040,10.57767841
FL,17,2045,10.76305356
FL,17,2050,10.93267233
SAC,1,2020,14.37855516
SAC,1,2025,14.37855516
SAC,1,2030,14.37855516
SAC,1,2035,14.62889202
SAC,1,2040,14.90833081
SAC,1,2045,15.16960119
SAC,1,2050,15.4086643
SAC,2,2020,16.04297244
SAC,2,2025,19.91351378
SAC,2,2030,23.78405512
SAC,2,2035,24.19814581
SAC,2,2040,24.66037497
SAC,2,2045,25.09255115
SAC,2,2050,25.48799354
SAC,3,2020,21.14464733
SAC,3,2025,29.82902475
SAC,3,2030,38.51340217
SAC,3,2035,39.18393716
SAC,3,2040,39.93242254
SAC,3,2045,40.63224329
SAC,3,2050,41.27258118
SAC,4,2020,26.83954901
SAC,4,2025,22.42558462
SAC,4,2030,18.01162023
SAC,4,2035,18.32521032
SAC,4,2040,18.6752556
SAC,4,2045,19.00254181
SAC,4,2050,19.30200959
SAC,5,2020,16.65594716
SAC,5,2025,13.14843937
SAC,5,2030,9.640931592
SAC,5,2035,9.808784381
SAC,5,2040,9.996150232
SAC,5,2045,10.17133403
SAC,5,2050,10.33162768
SAC,6,2020,8.676584921
SAC,6,2025,8.18515109
SAC,6,2030,7.693717258
SAC,6,2035,7.827668203
SAC,6,2040,7.977191085
SAC,6,2045,8.116992366
SAC,6,2050,8.244910918
SAC,7,2020,4.534011085
SAC,7,2025,4.626534432
SAC,7,2030,4.719057778
SAC,7,2035,4.801218616
SAC,7,2040,4.892930736
SAC,7,2045,4.978679964
SAC,7,2050,5.057140742
SAC,8,2020,22.91315845
SAC,8,2025,32.48121517
SAC,8,2030,42.04927189
SAC,8,2035,42.7813679
SAC,8,2040,43.59857083
SAC,8,2045,44.36264129
SAC,8,2050,45.06176784
SAC,9,2020,48.51283957
SAC,9,2025,39.88439754
SAC,9,2030,31.25595551
SAC,9,2035,31.80013521
SAC,9,2040,32.40757638
SAC,9,2045,32.97552324
SAC,9,2050,33.49519617
SAC,10,2020,1.065424797
SAC,10,2025,0.54106408
SAC,10,2030,0.016703363
SAC,10,2035,0.016994176
SAC,10,2040,0.017318796
SAC,10,2045,0.01762231
SAC,10,2050,0.017900027
SAC,11,2020,1.298095057
SAC,11,2025,1.248189583
SAC,11,2030,1.198284109
SAC,11,2035,1.219146754
SAC,11,2040,1.242434703
SAC,11,2045,1.264208528
SAC,11,2050,1.284131637
SAC,12,2020,0.734188748
SAC,12,2025,0.809039177
SAC,12,2030,0.883889606
SAC,12,2035,0.899278506
SAC,12,2040,0.916456382
SAC,12,2045,0.932517396
SAC,12,2050,0.947213267
SAC,13,2020,1.928247665
SAC,13,2025,1.890744059
SAC,13,2030,1.853240453
SAC,13,2035,1.88550617
SAC,13,2040,1.921522812
SAC,13,2045,1.955197741
SAC,13,2050,1.986010394
SAC,14,2020,1.291182902
SAC,14,2025,2.546644522
SAC,14,2030,3.802106142
SAC,14,2035,3.868302455
SAC,14,2040,3.942194158
SAC,14,2045,4.011281608
SAC,14,2050,4.074496813
SAC,15,2020,0.978924911
SAC,15,2025,0.57342381
SAC,15,2030,0.167922709
SAC,15,2035,0.170846316
SAC,15,2040,0.174109795
SAC,15,2045,0.177161091
SAC,15,2050,0.179953036
SAC,16,2020,1.12237947
SAC,16,2025,1.633600334
SAC,16,2030,2.144821198
SAC,16,2035,2.182163463
SAC,16,2040,2.223846805
SAC,16,2045,2.262820001
SAC,16,2050,2.298480581
SAC,17,2020,3.082068939
SAC,17,2025,1.960137044
SAC,17,2030,0.838205148
SAC,17,2035,0.852798662
SAC,17,2040,0.869088687
SAC,17,2045,0.884319576
SAC,17,2050,0.898255881
ESC,1,2020,64.57
ESC,1,2025,64.57
ESC,1,2030,64.57
ESC,1,2035,66.28271252
ESC,1,2040,68.17498473
ESC,1,2045,70.03475731
