"region","plant_type_full","Value"
"TX","ngtb_X2",12.2561167451501
"TX","ngtb_X3",14.6062962456624
"TX","nuc_X",131.239238508543
"TX","oth_X",23.4247514621514
"TX","slr_X",20.6915295998851
"TX","wnd_X",47.6538110136382
"WNC","bio_X",172.345656077043
"WNC","col_X1",75.8695231440339
"WNC","col_X2",72.0489129512732
"WNC","col_X3",77.3299173723512
"WNC","hyd_X",92.6869600508862
"WNC","msw_X",2.24806193192585
"WNC","ngcc_X1",12.8531122471885
"WNC","ngcc_X3",19.0736109752359
"WNC","ngtb_X1",12.9898835333808
"WNC","ngtb_X2",13.9355091180425
"WNC","ngtb_X3",17.3750322346537
"WNC","nuc_X",131.239238497404
"WNC","oth_X",12.2146101205977
"WNC","slr_X",20.6398317944633
"WNC","stog_X1",0
"WNC","stog_X2",0
"WNC","wnd_X",47.6538110152125
"WSC","bio_X",249.734499975143
"WSC","col_X1",64.2270846682691
"WSC","col_X2",89.6669595031202
"WSC","col_X3",115.461748163499
"WSC","hyd_X",92.6869600566734
"WSC","msw_X",3.89307807149692
"WSC","ngcc_X1",13.8829757840898
"WSC","ngtb_X1",13.4083166841519
"WSC","ngtb_X2",11.4024384051159
"WSC","ngtb_X3",11.441237292879
"WSC","nuc_X",131.239238513
"WSC","oth_X",40.015512362069
"WSC","slr_X",20.6915296028249
"WSC","stog_X1",0
"WSC","stog_X2",0
"WSC","wnd_X",47.6538110138911
"NEG","col_N",48.9
"NEG","col_Nccs",63.21
"NEG","ngcc_N",14.62
"NEG","ngcc_Nccs",30.25
"NEG","ngtb_N",6.7
"NEG","nuc_N",88.75
"NEG","bio_N",100.5
"NEG","lfg_N_hi",373.76
"NEG","lfg_N_lo",373.76
"NEG","lfg_N_vl",373.76
"NEG","fc_N",5.778270638
"NEG","slrPV_N",16.7
"NEG","slrCSP_N",64
"NEG","wnd_Nonsh_3",28.07
"NEG","wnd_Nonsh_4",28.07
"NEG","wnd_Nonsh_5",28.07
"NEG","wnd_Nonsh_6",28.07
"NEG","wnd_Nonsh_7",28.07
"NEG","wnd_Nshal_3",53.33
"NEG","wnd_Nshal_4",53.33
"NEG","wnd_Nshal_5",53.33
"NEG","wnd_Nshal_6",53.33
"NEG","wnd_Nshal_7",53.33
"NEG","wnd_Ndeep_3",53.33
"NEG","wnd_Ndeep_4",53.33
"NEG","wnd_Ndeep_5",53.33
"NEG","wnd_Ndeep_6",53.33
"NEG","wnd_Ndeep_7",53.33
"NY","col_N",48.9
"NY","col_Nccs",63.21
"NY","ngcc_N",14.62
"NY","ngcc_Nccs",30.25
"NY","ngtb_N",6.7
"NY","nuc_N",88.75
"NY","bio_N",100.5
"NY","lfg_N_hi",373.76
"NY","lfg_N_lo",373.76
"NY","lfg_N_vl",373.76
"NY","fc_N",5.778270638
"NY","slrPV_N",16.7
"NY","slrCSP_N",64
"NY","wnd_Nonsh_3",28.07
"NY","wnd_Nonsh_4",28.07
"NY","wnd_Nonsh_5",28.07
"NY","wnd_Nonsh_6",28.07
"NY","wnd_Nonsh_7",28.07
"NY","wnd_Nshal_3",53.33
"NY","wnd_Nshal_4",53.33
"NY","wnd_Nshal_5",53.33
"NY","wnd_Nshal_6",53.33
"NY","wnd_Nshal_7",53.33
"NY","wnd_Ndeep_3",53.33
"NY","wnd_Ndeep_4",53.33
"NY","wnd_Ndeep_5",53.33
"NY","wnd_Ndeep_6",53.33
"NY","wnd_Ndeep_7",53.33
"MID","col_N",48.9
"MID","col_Nccs",63.21
"MID","ngcc_N",14.62
"MID","ngcc_Nccs",30.25
"MID","ngtb_N",6.7
"MID","nuc_N",88.75
"MID","bio_N",100.5
"MID","lfg_N_hi",373.76
"MID","lfg_N_lo",373.76
"MID","lfg_N_vl",373.76
"MID","fc_N",5.778270638
"MID","slrPV_N",16.7
"MID","slrCSP_N",64
"MID","wnd_Nonsh_3",28.07
"MID","wnd_Nonsh_4",28.07
"MID","wnd_Nonsh_5",28.07
"MID","wnd_Nonsh_6",28.07
"MID","wnd_Nonsh_7",28.07
"MID","wnd_Nshal_3",53.33
"MID","wnd_Nshal_4",53.33
"MID","wnd_Nshal_5",53.33
"MID","wnd_Nshal_6",53.33
"MID","wnd_Nshal_7",53.33
"MID","wnd_Ndeep_3",53.33
"MID","wnd_Ndeep_4",53.33
"MID","wnd_Ndeep_5",53.33
"MID","wnd_Ndeep_6",53.33
"MID","wnd_Ndeep_7",53.33
"ENC","col_N",48.9
"ENC","col_Nccs",63.21
"ENC","ngcc_N",14.62
"ENC","ngcc_Nccs",30.25
"ENC","ngtb_N",6.7
"ENC","nuc_N",88.75
"ENC","bio_N",100.5
"ENC","lfg_N_hi",373.76
"ENC","lfg_N_lo",373.76
"ENC","lfg_N_vl",373.76
"ENC","fc_N",5.778270638
"ENC","slrPV_N",16.7
"ENC","slrCSP_N",64
"ENC","wnd_Nonsh_3",28.07
"ENC","wnd_Nonsh_4",28.07
"ENC","wnd_Nonsh_5",28.07
"ENC","wnd_Nonsh_6",28.07
"ENC","wnd_Nonsh_7",28.07
"ENC","wnd_Nshal_3",53.33
"ENC","wnd_Nshal_4",53.33
"ENC","wnd_Nshal_5",53.33
"ENC","wnd_Nshal_6",53.33
"ENC","wnd_Nshal_7",53.33
"ENC","wnd_Ndeep_3",53.33
"ENC","wnd_Ndeep_4",53.33
"ENC","wnd_Ndeep_5",53.33
"ENC","wnd_Ndeep_6",53.33
"ENC","wnd_Ndeep_7",53.33
"WNC","col_N",48.9
"WNC","col_Nccs",63.21
"WNC","ngcc_N",14.62
"WNC","ngcc_Nccs",30.25
"WNC","ngtb_N",6.7
"WNC","nuc_N",88.75
"WNC","bio_N",100.5
"WNC","lfg_N_hi",373.76
"WNC","lfg_N_lo",373.76
"WNC","lfg_N_vl",373.76
"WNC","fc_N",5.778270638
"WNC","geo_N_1",185.1
"WNC","slrPV_N",16.7
"WNC","slrCSP_N",64
"WNC","wnd_Nonsh_3",28.07
"WNC","wnd_Nonsh_4",28.07
"WNC","wnd_Nonsh_5",28.07
"WNC","wnd_Nonsh_6",28.07
"WNC","wnd_Nonsh_7",28.07
"WNC","wnd_Nshal_3",53.33
"WNC","wnd_Nshal_4",53.33
"WNC","wnd_Nshal_5",53.33
"WNC","wnd_Nshal_6",53.33
"WNC","wnd_Nshal_7",53.33
"WNC","wnd_Ndeep_3",53.33
"WNC","wnd_Ndeep_4",53.33
"WNC","wnd_Ndeep_5",53.33
"WNC","wnd_Ndeep_6",53.33
"WNC","wnd_Ndeep_7",53.33
"FL","col_N",48.9
"FL","col_Nccs",63.21
"FL","ngcc_N",14.62
"FL","ngcc_Nccs",30.25
"FL","ngtb_N",6.7
"FL","nuc_N",88.75
"FL","bio_N",100.5
"FL","lfg_N_hi",373.76
"FL","lfg_N_lo",373.76
"FL","lfg_N_vl",373.76
"FL","fc_N",5.778270638
"FL","slrPV_N",16.7
"FL","slrCSP_N",64
"FL","wnd_Nonsh_3",28.07
"FL","wnd_Nonsh_4",28.07
"FL","wnd_Nonsh_5",28.07
"FL","wnd_Nonsh_6",28.07
"FL","wnd_Nonsh_7",28.07
"FL","wnd_Nshal_3",53.33
"FL","wnd_Nshal_4",53.33
"FL","wnd_Nshal_5",53.33
"FL","wnd_Nshal_6",53.33
"FL","wnd_Nshal_7",53.33
"FL","wnd_Ndeep_3",53.33
"FL","wnd_Ndeep_4",53.33
"FL","wnd_Ndeep_5",53.33
"FL","wnd_Ndeep_6",53.33
"FL","wnd_Ndeep_7",53.33
"SAC","col_N",48.9
"SAC","col_Nccs",63.21
"SAC","ngcc_N",14.62
"SAC","ngcc_Nccs",30.25
"SAC","ngtb_N",6.7
"SAC","nuc_N",88.75
"SAC","bio_N",100.5
"SAC","lfg_N_hi",373.76
"SAC","lfg_N_lo",373.76
"SAC","lfg_N_vl",373.76
"SAC","fc_N",5.778270638
"SAC","slrPV_N",16.7
"SAC","slrCSP_N",64
"SAC","wnd_Nonsh_3",28.07
"SAC","wnd_Nonsh_4",28.07
"SAC","wnd_Nonsh_5",28.07
"SAC","wnd_Nonsh_6",28.07
"SAC","wnd_Nonsh_7",28.07
"SAC","wnd_Nshal_3",53.33
"SAC","wnd_Nshal_4",53.33
"SAC","wnd_Nshal_5",53.33
"SAC","wnd_Nshal_6",53.33
"SAC","wnd_Nshal_7",53.33
"SAC","wnd_Ndeep_3",53.33
"SAC","wnd_Ndeep_4",53.33
"SAC","wnd_Ndeep_5",53.33
"SAC","wnd_Ndeep_6",53.33
"SAC","wnd_Ndeep_7",53.33
"ESC","col_N",48.9
"ESC","col_Nccs",63.21
"ESC","ngcc_N",14.62
"ESC","ngcc_Nccs",30.25
"ESC","ngtb_N",6.7
"ESC","nuc_N",88.75
"ESC","bio_N",100.5
"ESC","lfg_N_hi",373.76
"ESC","lfg_N_lo",373.76
"ESC","lfg_N_vl",373.76
"ESC","fc_N",5.778270638
"ESC","slrPV_N",16.7
"ESC","slrCSP_N",64
"ESC","wnd_Nonsh_3",28.07
"ESC","wnd_Nonsh_4",28.07
"ESC","wnd_Nonsh_5",28.07
"ESC","wnd_Nonsh_6",28.07
"ESC","wnd_Nonsh_7",28.07
"ESC","wnd_Nshal_3",53.33
"ESC","wnd_Nshal_4",53.33
"ESC","wnd_Nshal_5",53.33
"ESC","wnd_Nshal_6",53.33
"ESC","wnd_Nshal_7",53.33
"ESC","wnd_Ndeep_3",53.33
"ESC","wnd_Ndeep_4",53.33
"ESC","wnd_Ndeep_5",53.33
"ESC","wnd_Ndeep_6",53.33
"ESC","wnd_Ndeep_7",53.33
"TX","col_N",48.9
"TX","col_Nccs",63.21
"TX","ngcc_N",14.62
"TX","ngcc_Nccs",30.25
"TX","ngtb_N",6.7
"TX","nuc_N",88.75
"TX","bio_N",100.5
"TX","lfg_N_hi",373.76
"TX","lfg_N_lo",373.76
"TX","lfg_N_vl",373.76
"TX","fc_N",5.778270638
"TX","geo_N_1",185.1
"TX","geo_N_2",206.8
"TX","geo_N_3",201.1
"TX","geo_N_4",192.2
"TX","geo_N_5",218.8
"TX","slrPV_N",16.7
"TX","slrCSP_N",64
"TX","wnd_Nonsh_3",28.07
"TX","wnd_Nonsh_4",28.07
"TX","wnd_Nonsh_5",28.07
"TX","wnd_Nonsh_6",28.07
"TX","wnd_Nonsh_7",28.07
"TX","wnd_Nshal_3",53.33
"TX","wnd_Nshal_4",53.33
"TX","wnd_Nshal_5",53.33
"TX","wnd_Nshal_6",53.33
"TX","wnd_Nshal_7",53.33
"TX","wnd_Ndeep_3",53.33
"TX","wnd_Ndeep_4",53.33
"TX","wnd_Ndeep_5",53.33
"TX","wnd_Ndeep_6",53.33
"TX","wnd_Ndeep_7",53.33
"WSC","col_N",48.9
"WSC","col_Nccs",63.21
"WSC","ngcc_N",14.62
"WSC","ngcc_Nccs",30.25
"WSC","ngtb_N",6.7
"WSC","nuc_N",88.75
"WSC","bio_N",100.5
"WSC","lfg_N_hi",373.76
"WSC","lfg_N_lo",373.76
"WSC","lfg_N_vl",373.76
"WSC","fc_N",5.778270638
"WSC","slrPV_N",16.7
"WSC","slrCSP_N",64
"WSC","wnd_Nonsh_3",28.07
"WSC","wnd_Nonsh_4",28.07
"WSC","wnd_Nonsh_5",28.07
"WSC","wnd_Nonsh_6",28.07
"WSC","wnd_Nonsh_7",28.07
"WSC","wnd_Nshal_3",53.33
"WSC","wnd_Nshal_4",53.33
"WSC","wnd_Nshal_5",53.33
"WSC","wnd_Nshal_6",53.33
"WSC","wnd_Nshal_7",53.33
"WSC","wnd_Ndeep_3",53.33
"WSC","wnd_Ndeep_4",53.33
"WSC","wnd_Ndeep_5",53.33
"WSC","wnd_Ndeep_6",53.33
"WSC","wnd_Ndeep_7",53.33
"MTN","col_N",48.9
"MTN","col_Nccs",63.21
"MTN","ngcc_N",14.62
"MTN","ngcc_Nccs",30.25
"MTN","ngtb_N",6.7
"MTN","nuc_N",88.75
"MTN","bio_N",100.5
"MTN","lfg_N_hi",373.76
"MTN","lfg_N_lo",373.76
"MTN","lfg_N_vl",373.76
"MTN","fc_N",5.778270638
"MTN","geo_N_1",184.4862849
"MTN","geo_N_2",201.3010158
"MTN","geo_N_3",190.1319539
"MTN","geo_N_4",182.3126614
"MTN","geo_N_5",181.770855
"MTN","geo_N_6",185.1
"MTN","geo_N_7",183
"MTN","geo_N_8",218.8
"MTN","geo_N_9",185.1
"MTN","geo_N_10",185.1
"MTN","slrPV_N",16.7
"MTN","slrCSP_N",64
"MTN","wnd_Nonsh_3",28.07
"MTN","wnd_Nonsh_4",28.07
"MTN","wnd_Nonsh_5",28.07
"MTN","wnd_Nonsh_6",28.07
"MTN","wnd_Nonsh_7",28.07
"MTN","wnd_Nshal_3",53.33
"MTN","wnd_Nshal_4",53.33
"MTN","wnd_Nshal_5",53.33
"MTN","wnd_Nshal_6",53.33
"MTN","wnd_Nshal_7",53.33
"MTN","wnd_Ndeep_3",53.33
"MTN","wnd_Ndeep_4",53.33
"MTN","wnd_Ndeep_5",53.33
"MTN","wnd_Ndeep_6",53.33
"MTN","wnd_Ndeep_7",53.33
"CA","col_N",48.9
"CA","col_Nccs",63.21
"CA","ngcc_N",14.62
"CA","ngcc_Nccs",30.25
"CA","ngtb_N",6.7
"CA","nuc_N",88.75
"CA","bio_N",100.5
"CA","lfg_N_hi",373.76
"CA","lfg_N_lo",373.76
"CA","lfg_N_vl",373.76
"CA","fc_N",5.778270638
"CA","geo_N_1",185.0788493
"CA","geo_N_2",195.596738
"CA","geo_N_3",205.2565852
"CA","geo_N_4",186.0351234
"CA","geo_N_5",185.2447964
"CA","geo_N_6",185.1
"CA","slrPV_N",16.7
"CA","slrCSP_N",64
"CA","wnd_Nonsh_3",28.07
"CA","wnd_Nonsh_4",28.07
"CA","wnd_Nonsh_5",28.07
"CA","wnd_Nonsh_6",28.07
"CA","wnd_Nonsh_7",28.07
"CA","wnd_Nshal_3",53.33
"CA","wnd_Nshal_4",53.33
"CA","wnd_Nshal_5",53.33
"CA","wnd_Nshal_6",53.33
"CA","wnd_Nshal_7",53.33
"CA","wnd_Ndeep_3",53.33
"CA","wnd_Ndeep_4",53.33
"CA","wnd_Ndeep_5",53.33
"CA","wnd_Ndeep_6",53.33
"CA","wnd_Ndeep_7",53.33
"PAC","col_N",48.9
"PAC","col_Nccs",63.21
"PAC","ngcc_N",14.62
"PAC","ngcc_Nccs",30.25
"PAC","ngtb_N",6.7
"PAC","nuc_N",88.75
"PAC","bio_N",100.5
"PAC","lfg_N_hi",373.76
"PAC","lfg_N_lo",373.76
"PAC","lfg_N_vl",373.76
"PAC","fc_N",5.778270638
"PAC","geo_N_1",151.5
"PAC","geo_N_2",151.5
"PAC","geo_N_3",156.3
"PAC","geo_N_4",190.3
"PAC","slrPV_N",16.7
"PAC","slrCSP_N",64
"PAC","wnd_Nonsh_3",28.07
"PAC","wnd_Nonsh_4",28.07
"PAC","wnd_Nonsh_5",28.07
"PAC","wnd_Nonsh_6",28.07
"PAC","wnd_Nonsh_7",28.07
"PAC","wnd_Nshal_3",53.33
"PAC","wnd_Nshal_4",53.33
"PAC","wnd_Nshal_5",53.33
"PAC","wnd_Nshal_6",53.33
"PAC","wnd_Nshal_7",53.33
"PAC","wnd_Ndeep_3",53.33
"PAC","wnd_Ndeep_4",53.33
"PAC","wnd_Ndeep_5",53.33
"PAC","wnd_Ndeep_6",53.33
"PAC","wnd_Ndeep_7",53.33
